,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2007-06-13,13.398466110229492,,19.41122055053711,21.011629104614258,27.085941314697266,9.87906551361084,16.590675354003906,,10.310894966125488,25.81829261779785,15.458610534667969
2007-06-14,13.501049995422363,,19.737789154052734,20.978073120117188,27.22445297241211,9.97237491607666,16.614757537841797,,10.375452041625977,25.890228271484375,15.568410873413086
2007-06-15,13.66159725189209,,20.040748596191406,21.053403854370117,27.37096405029297,10.029960632324219,16.650487899780273,,10.514820098876953,26.087661743164062,15.646985054016113
2007-06-18,13.66159725189209,,20.06333351135254,21.04778480529785,27.357070922851562,10.057190895080566,16.565685272216797,,10.40041446685791,25.935794830322266,15.58018970489502
2007-06-19,13.728075981140137,,20.08592414855957,21.137737274169922,27.44039535522461,10.053301811218262,16.444555282592773,,10.468016624450684,25.935794830322266,15.631267547607422
2007-06-20,13.555229187011719,,19.501466751098633,20.766700744628906,27.287628173828125,9.994940757751465,16.42637825012207,,10.19500732421875,25.610334396362305,15.60376262664795
2007-06-21,13.631681442260742,,19.891109466552734,20.800432205200195,27.343175888061523,10.045516967773438,16.47484016418457,,10.26000690460205,25.682653427124023,15.576265335083008
2007-06-22,13.591793060302734,,19.693466186523438,20.536209106445312,27.183486938476562,9.932690620422363,16.383987426757812,,10.0649995803833,25.292098999023438,15.474124908447266
2007-06-25,13.379055976867676,,19.535350799560547,20.37317657470703,27.114059448242188,9.89767837524414,16.31130027770996,,10.119599342346191,25.248703002929688,15.411274909973145
2007-06-26,13.212858200073242,,19.11466407775879,20.182037353515625,26.88491439819336,9.862658500671387,16.268898010253906,,10.0649995803833,25.378894805908203,15.30521011352539
2007-06-27,13.329198837280273,,19.41111183166504,20.485612869262695,27.148759841918945,9.95992660522461,16.396100997924805,,10.21320915222168,25.588632583618164,15.462337493896484
2007-06-28,13.379055976867676,,19.41111183166504,20.451889038085938,27.009897232055664,9.994940757751465,16.36581802368164,,10.210602760314941,25.610334396362305,15.430908203125
2007-06-29,13.46216106414795,,19.4788818359375,20.339447021484375,27.107107162475586,9.95992660522461,16.383987426757812,,10.291208267211914,25.53799819946289,15.450563430786133
2007-07-02,13.678216934204102,,19.823333740234375,20.51371955871582,27.3015193939209,10.045516967773438,16.51723861694336,,10.439417839050293,25.682653427124023,15.533051490783691
